postalcode	closest_stationid	eff_from_dt	eff_to_dt
A1B3Z1	6730	1961-07-01	1969-11-30
A1B3Z1	6672	1969-12-01	2004-11-27
A1B3Z1	6658	2004-11-28	2016-11-29
A1B3Z1	10113	2016-11-30	2023-03-08
A1B3Z2	6556	1953-01-01	1955-06-30
A1B3Z2	6559	1955-07-01	1955-09-30
A1B3Z2	6602	1955-10-01	1960-05-31
A1B3Z2	6559	1960-06-01	1961-06-30
A1B3Z2	6730	1961-07-01	1969-11-30
A1B3Z2	6672	1969-12-01	2004-11-27
A1B3Z2	6658	2004-11-28	2016-11-29
A1B3Z2	10113	2016-11-30	2023-03-08
A1B3Z3	6556	1953-01-01	1955-06-30
A1B3Z3	6559	1955-07-01	1955-09-30
A1B3Z3	6602	1955-10-01	1960-05-31
A1B3Z3	6559	1960-06-01	1961-06-30
A1B3Z3	6730	1961-07-01	1969-11-30
A1B3Z3	6672	1969-12-01	2004-11-27
A1B3Z3	6658	2004-11-28	2016-11-29
A1B3Z3	10113	2016-11-30	2023-03-08
A1B3Z4	6556	1953-01-01	1955-06-30
A1B3Z4	6559	1955-07-01	1955-09-30
A1B3Z4	6602	1955-10-01	1960-05-31
A1B3Z4	6559	1960-06-01	1961-06-30
A1B3Z4	6730	1961-07-01	1969-11-30
A1B3Z4	6672	1969-12-01	2004-11-27
A1B3Z4	6658	2004-11-28	2016-11-29
A1B3Z4	10113	2016-11-30	2023-03-08
A1B3Z5	6556	1953-01-01	1955-06-30
A1B3Z5	6559	1955-07-01	1955-09-30
A1B3Z5	6602	1955-10-01	1960-05-31
A1B3Z5	6559	1960-06-01	1961-06-30
A1B3Z5	6730	1961-07-01	1969-11-30
A1B3Z5	6672	1969-12-01	2004-11-27
A1B3Z5	6658	2004-11-28	2016-11-29
A1B3Z5	10113	2016-11-30	2023-03-08
A1B3Z6	6556	1953-01-01	1955-06-30
A1B3Z6	6559	1955-07-01	1955-09-30
A1B3Z6	6602	1955-10-01	1960-05-31
A1B3Z6	6559	1960-06-01	1961-06-30
A1B3Z6	6730	1961-07-01	1969-11-30
A1B3Z6	6672	1969-12-01	1970-11-22
A1B3Z6	6681	1970-11-23	1975-08-31
A1B3Z6	6672	1975-09-01	2004-11-27
A1B3Z6	6658	2004-11-28	2016-11-29
A1B3Z6	10113	2016-11-30	2023-03-08
A1B3Z7	6556	1953-01-01	1955-06-30
A1B3Z7	6559	1955-07-01	1955-09-30
A1B3Z7	6602	1955-10-01	1960-05-31
A1B3Z7	6559	1960-06-01	1961-06-30
A1B3Z7	6730	1961-07-01	1969-11-30
A1B3Z7	6672	1969-12-01	2004-11-27
A1B3Z7	6658	2004-11-28	2016-11-29
A1B3Z7	10113	2016-11-30	2023-03-08
A1B3Z8	6556	1953-01-01	1955-06-30
A1B3Z8	6559	1955-07-01	1955-09-30
A1B3Z8	6602	1955-10-01	1960-05-31
A1B3Z8	6559	1960-06-01	1961-06-30
A1B3Z8	6730	1961-07-01	1969-11-30
A1B3Z8	6672	1969-12-01	2004-11-27
A1B3Z8	6658	2004-11-28	2016-11-29
A1B3Z8	10113	2016-11-30	2023-03-08
A1B3Z9	6556	1953-01-01	1955-06-30
A1B3Z9	6559	1955-07-01	1955-09-30
A1B3Z9	6602	1955-10-01	1960-05-31
A1B3Z9	6559	1960-06-01	1961-06-30
A1B3Z9	6730	1961-07-01	1969-11-30
A1B3Z9	6672	1969-12-01	2004-11-27
A1B3Z9	6658	2004-11-28	2016-11-29
A1B3Z9	10113	2016-11-30	2023-03-08
A1B4A1	6556	1953-01-01	1955-06-30
A1B4A1	6559	1955-07-01	1955-09-30
A1B4A1	6602	1955-10-01	1960-05-31
A1B4A1	6559	1960-06-01	1961-06-30
A1B4A1	6730	1961-07-01	1969-11-30
A1B4A1	6672	1969-12-01	2004-11-27
A1B4A1	6658	2004-11-28	2016-11-29
A1B4A1	10113	2016-11-30	2023-03-08
A1B4A2	6556	1953-01-01	1955-06-30
A1B4A2	6559	1955-07-01	1955-09-30
A1B4A2	6602	1955-10-01	1960-05-31
A1B4A2	6559	1960-06-01	1961-06-30
A1B4A2	6730	1961-07-01	1969-11-30
A1B4A2	6672	1969-12-01	2004-11-27
A1B4A2	6658	2004-11-28	2016-11-29
A1B4A2	10113	2016-11-30	2023-03-08
A1B4A3	6556	1953-01-01	1955-06-30
A1B4A3	6559	1955-07-01	1955-09-30
A1B4A3	6602	1955-10-01	1960-05-31
A1B4A3	6559	1960-06-01	1961-06-30
A1B4A3	6730	1961-07-01	1969-11-30
A1B4A3	6672	1969-12-01	2004-11-27
A1B4A3	6658	2004-11-28	2016-11-29
A1B4A3	10113	2016-11-30	2023-03-08
A1B4A4	6556	1953-01-01	1955-06-30
A1B4A4	6559	1955-07-01	1955-09-30
A1B4A4	6602	1955-10-01	1960-05-31
A1B4A4	6559	1960-06-01	1961-06-30
A1B4A4	6730	1961-07-01	1969-11-30
A1B4A4	6672	1969-12-01	2004-11-27
A1B4A4	6658	2004-11-28	2016-11-29
A1B4A4	10113	2016-11-30	2023-03-08
A1B4A5	6556	1953-01-01	1955-06-30
A1B4A5	6559	1955-07-01	1955-09-30
A1B4A5	6602	1955-10-01	1960-05-31
A1B4A5	6559	1960-06-01	1961-06-30
A1B4A5	6730	1961-07-01	1969-11-30
A1B4A5	6672	1969-12-01	1970-11-22
A1B4A5	6681	1970-11-23	1975-08-31
A1B4A5	6672	1975-09-01	2004-11-27
A1B4A5	6658	2004-11-28	2016-11-29
A1B4A5	10113	2016-11-30	2023-03-08
A1B4A6	6556	1953-01-01	1955-06-30
A1B4A6	6559	1955-07-01	1955-09-30
A1B4A6	6602	1955-10-01	1960-05-31
A1B4A6	6559	1960-06-01	1961-06-30
A1B4A6	6730	1961-07-01	1969-11-30
A1B4A6	6672	1969-12-01	2004-11-27
A1B4A6	6658	2004-11-28	2016-11-29
A1B4A6	10113	2016-11-30	2023-03-08
A1B4A7	6556	1953-01-01	1955-06-30
A1B4A7	6559	1955-07-01	1955-09-30
A1B4A7	6602	1955-10-01	1960-05-31
A1B4A7	6559	1960-06-01	1961-06-30
A1B4A7	6730	1961-07-01	1969-11-30
A1B4A7	6672	1969-12-01	2004-11-27
A1B4A7	6658	2004-11-28	2016-11-29
A1B4A7	10113	2016-11-30	2023-03-08
A1B4A8	6556	1953-01-01	1955-06-30
A1B4A8	6559	1955-07-01	1955-09-30
A1B4A8	6602	1955-10-01	1960-05-31
A1B4A8	6559	1960-06-01	1961-06-30
A1B4A8	6730	1961-07-01	1969-11-30
A1B4A8	6672	1969-12-01	2004-11-27
A1B4A8	6658	2004-11-28	2016-11-29
A1B4A8	10113	2016-11-30	2023-03-08
A1B4A9	6556	1953-01-01	1955-06-30
A1B4A9	6559	1955-07-01	1955-09-30
A1B4A9	6602	1955-10-01	1960-05-31
A1B4A9	6559	1960-06-01	1961-06-30
A1B4A9	6730	1961-07-01	1969-11-30
A1B4A9	6672	1969-12-01	1970-11-22
A1B4A9	6681	1970-11-23	1975-08-31
A1B4A9	6672	1975-09-01	2004-11-27
A1B4A9	6658	2004-11-28	2016-11-29
A1B4A9	10113	2016-11-30	2023-03-08
A1B4B1	6556	1953-01-01	1955-06-30
A1B4B1	6559	1955-07-01	1955-09-30
A1B4B1	6602	1955-10-01	1960-05-31
A1B4B1	6559	1960-06-01	1961-06-30
A1B4B1	6730	1961-07-01	1969-11-30
A1B4B1	6672	1969-12-01	1970-11-22
A1B4B1	6681	1970-11-23	1975-08-31
A1B4B1	6672	1975-09-01	2004-11-27
A1B4B1	6658	2004-11-28	2016-11-29
A1B4B1	10113	2016-11-30	2023-03-08
A1B4B2	6556	1953-01-01	1955-06-30
A1B4B2	6559	1955-07-01	1955-09-30
A1B4B2	6602	1955-10-01	1960-05-31
A1B4B2	6559	1960-06-01	1961-06-30
A1B4B2	6730	1961-07-01	1969-11-30
A1B4B2	6672	1969-12-01	2004-11-27
A1B4B2	6658	2004-11-28	2016-11-29
A1B4B2	10113	2016-11-30	2023-03-08
A1B4B3	6556	1953-01-01	1955-06-30
A1B4B3	6559	1955-07-01	1955-09-30
A1B4B3	6602	1955-10-01	1960-05-31
A1B4B3	6559	1960-06-01	1961-06-30
A1B4B3	6730	1961-07-01	1969-11-30
A1B4B3	6672	1969-12-01	2004-11-27
A1B4B3	6658	2004-11-28	2016-11-29
A1B4B3	10113	2016-11-30	2023-03-08
A1B4B4	6556	1953-01-01	1955-06-30
A1B4B4	6559	1955-07-01	1955-09-30
A1B4B4	6602	1955-10-01	1960-05-31
A1B4B4	6559	1960-06-01	1961-06-30
A1B4B4	6730	1961-07-01	1969-11-30
A1B4B4	6672	1969-12-01	2004-11-27
A1B4B4	6658	2004-11-28	2016-11-29
A1B4B4	10113	2016-11-30	2023-03-08
A1B4B5	6556	1953-01-01	1955-06-30
A1B4B5	6559	1955-07-01	1955-09-30
A1B4B5	6602	1955-10-01	1960-05-31
A1B4B5	6559	1960-06-01	1961-06-30
A1B4B5	6730	1961-07-01	1969-11-30
A1B4B5	6672	1969-12-01	2004-11-27
A1B4B5	6658	2004-11-28	2016-11-29
A1B4B5	10113	2016-11-30	2023-03-08
A1B4B6	6556	1953-01-01	1955-06-30
A1B4B6	6559	1955-07-01	1955-09-30
A1B4B6	6602	1955-10-01	1960-05-31
A1B4B6	6559	1960-06-01	1961-06-30
A1B4B6	6730	1961-07-01	1969-11-30
A1B4B6	6672	1969-12-01	2004-11-27
A1B4B6	6658	2004-11-28	2016-11-29
A1B4B6	10113	2016-11-30	2023-03-08
A1B4B7	6556	1953-01-01	1955-06-30
A1B4B7	6559	1955-07-01	1955-09-30
A1B4B7	6602	1955-10-01	1960-05-31
A1B4B7	6559	1960-06-01	1961-06-30
A1B4B7	6730	1961-07-01	1969-11-30
A1B4B7	6672	1969-12-01	2004-11-27
A1B4B7	6658	2004-11-28	2016-11-29
A1B4B7	10113	2016-11-30	2023-03-08
A1B4B8	6556	1953-01-01	1955-06-30
A1B4B8	6559	1955-07-01	1955-09-30
A1B4B8	6602	1955-10-01	1960-05-31
A1B4B8	6559	1960-06-01	1961-06-30
A1B4B8	6730	1961-07-01	1969-11-30
A1B4B8	6672	1969-12-01	2004-11-27
A1B4B8	6658	2004-11-28	2016-11-29
A1B4B8	10113	2016-11-30	2023-03-08
A1B4B9	6556	1953-01-01	1955-06-30
A1B4B9	6559	1955-07-01	1955-09-30
A1B4B9	6602	1955-10-01	1960-05-31
A1B4B9	6559	1960-06-01	1961-06-30
A1B4B9	6730	1961-07-01	1969-11-30
A1B4B9	6672	1969-12-01	2004-11-27
A1B4B9	6658	2004-11-28	2016-11-29
A1B4B9	10113	2016-11-30	2023-03-08
A1B4C1	6556	1953-01-01	1955-06-30
A1B4C1	6559	1955-07-01	1955-09-30
A1B4C1	6602	1955-10-01	1960-05-31
A1B4C1	6559	1960-06-01	1961-06-30
A1B4C1	6730	1961-07-01	1969-11-30
A1B4C1	6672	1969-12-01	1970-11-22
A1B4C1	6681	1970-11-23	1975-08-31
A1B4C1	6672	1975-09-01	2004-11-27
A1B4C1	6658	2004-11-28	2016-11-29
A1B4C1	10113	2016-11-30	2023-03-08
A1B4C2	6556	1953-01-01	1955-06-30
A1B4C2	6559	1955-07-01	1955-09-30
A1B4C2	6602	1955-10-01	1960-05-31
A1B4C2	6559	1960-06-01	1961-06-30
A1B4C2	6730	1961-07-01	1969-11-30
A1B4C2	6672	1969-12-01	1970-11-22
A1B4C2	6681	1970-11-23	1975-08-31
A1B4C2	6672	1975-09-01	2004-11-27
A1B4C2	6658	2004-11-28	2016-11-29
A1B4C2	10113	2016-11-30	2023-03-08
A1B4C3	6556	1953-01-01	1955-06-30
A1B4C3	6559	1955-07-01	1955-09-30
A1B4C3	6602	1955-10-01	1960-05-31
A1B4C3	6559	1960-06-01	1961-06-30
A1B4C3	6730	1961-07-01	1969-11-30
A1B4C3	6672	1969-12-01	1970-11-22
A1B4C3	6681	1970-11-23	1975-08-31
A1B4C3	6672	1975-09-01	2004-11-27
A1B4C3	6658	2004-11-28	2016-11-29
A1B4C3	10113	2016-11-30	2023-03-08
A1B4C4	6556	1953-01-01	1955-06-30
A1B4C4	6559	1955-07-01	1955-09-30
A1B4C4	6602	1955-10-01	1960-05-31
A1B4C4	6559	1960-06-01	1961-06-30
A1B4C4	6730	1961-07-01	1969-11-30
A1B4C4	6672	1969-12-01	1970-11-22
A1B4C4	6681	1970-11-23	1975-08-31
A1B4C4	6672	1975-09-01	2004-11-27
A1B4C4	6658	2004-11-28	2016-11-29
A1B4C4	10113	2016-11-30	2023-03-08
A1B4C5	6556	1953-01-01	1955-06-30
A1B4C5	6559	1955-07-01	1955-09-30
A1B4C5	6602	1955-10-01	1960-05-31
A1B4C5	6559	1960-06-01	1961-06-30
A1B4C5	6730	1961-07-01	1969-11-30
A1B4C5	6672	1969-12-01	1970-11-22
A1B4C5	6681	1970-11-23	1975-08-31
A1B4C5	6672	1975-09-01	2004-11-27
A1B4C5	6658	2004-11-28	2016-11-29
A1B4C5	10113	2016-11-30	2023-03-08
A1B4C6	6556	1953-01-01	1955-06-30
A1B4C6	6559	1955-07-01	1955-09-30
A1B4C6	6602	1955-10-01	1960-05-31
A1B4C6	6559	1960-06-01	1961-06-30
A1B4C6	6730	1961-07-01	1969-11-30
A1B4C6	6672	1969-12-01	1970-11-22
A1B4C6	6681	1970-11-23	1975-08-31
A1B4C6	6672	1975-09-01	2004-11-27
A1B4C6	6658	2004-11-28	2016-11-29
A1B4C6	10113	2016-11-30	2023-03-08
A1B4C7	6556	1953-01-01	1955-06-30
A1B4C7	6559	1955-07-01	1955-09-30
A1B4C7	6602	1955-10-01	1960-05-31
A1B4C7	6559	1960-06-01	1961-06-30
A1B4C7	6730	1961-07-01	1969-11-30
A1B4C7	6672	1969-12-01	1970-11-22
A1B4C7	6681	1970-11-23	1975-08-31
A1B4C7	6672	1975-09-01	2004-11-27
A1B4C7	6658	2004-11-28	2016-11-29
A1B4C7	10113	2016-11-30	2023-03-08
A1B4C8	6556	1953-01-01	1955-06-30
A1B4C8	6559	1955-07-01	1955-09-30
A1B4C8	6602	1955-10-01	1960-05-31
A1B4C8	6559	1960-06-01	1961-06-30
A1B4C8	6730	1961-07-01	1969-11-30
A1B4C8	6672	1969-12-01	2004-11-27
A1B4C8	6658	2004-11-28	2016-11-29
A1B4C8	10113	2016-11-30	2023-03-08
A1B4C9	6556	1953-01-01	1955-06-30
A1B4C9	6559	1955-07-01	1955-09-30
A1B4C9	6602	1955-10-01	1960-05-31
A1B4C9	6559	1960-06-01	1961-06-30
A1B4C9	6730	1961-07-01	1969-11-30
A1B4C9	6672	1969-12-01	2004-11-27
A1B4C9	6658	2004-11-28	2016-11-29
A1B4C9	10113	2016-11-30	2023-03-08
A1B4E1	6556	1953-01-01	1955-06-30
A1B4E1	6559	1955-07-01	1955-09-30
A1B4E1	6602	1955-10-01	1960-05-31
A1B4E1	6559	1960-06-01	1961-06-30
A1B4E1	6730	1961-07-01	1969-11-30
A1B4E1	6672	1969-12-01	1970-11-22
A1B4E1	6681	1970-11-23	1975-08-31
A1B4E1	6672	1975-09-01	2004-11-27
A1B4E1	6658	2004-11-28	2016-11-29
A1B4E1	10113	2016-11-30	2023-03-08
A1B4E2	6556	1953-01-01	1955-06-30
A1B4E2	6559	1955-07-01	1955-09-30
A1B4E2	6602	1955-10-01	1960-05-31
A1B4E2	6559	1960-06-01	1961-06-30
A1B4E2	6730	1961-07-01	1969-11-30
A1B4E2	6672	1969-12-01	2004-11-27
A1B4E2	6658	2004-11-28	2016-11-29
A1B4E2	10113	2016-11-30	2023-03-08
A1B4E3	6556	1953-01-01	1955-06-30
A1B4E3	6559	1955-07-01	1955-09-30
A1B4E3	6602	1955-10-01	1960-05-31
A1B4E3	6559	1960-06-01	1961-06-30
A1B4E3	6730	1961-07-01	1969-11-30
A1B4E3	6672	1969-12-01	1970-11-22
A1B4E3	6681	1970-11-23	1975-08-31
A1B4E3	6672	1975-09-01	2004-11-27
A1B4E3	6658	2004-11-28	2016-11-29
A1B4E3	10113	2016-11-30	2023-03-08
A1B4E4	6556	1953-01-01	1955-06-30
A1B4E4	6559	1955-07-01	1955-09-30
A1B4E4	6602	1955-10-01	1960-05-31
A1B4E4	6559	1960-06-01	1961-06-30
A1B4E4	6730	1961-07-01	1969-11-30
A1B4E4	6672	1969-12-01	2004-11-27
A1B4E4	6658	2004-11-28	2016-11-29
A1B4E4	10113	2016-11-30	2023-03-08
A1B4E5	6556	1953-01-01	1955-06-30
A1B4E5	6559	1955-07-01	1955-09-30
A1B4E5	6602	1955-10-01	1960-05-31
A1B4E5	6559	1960-06-01	1961-06-30
A1B4E5	6730	1961-07-01	1969-11-30
A1B4E5	6672	1969-12-01	2004-11-27
A1B4E5	6658	2004-11-28	2016-11-29
A1B4E5	10113	2016-11-30	2023-03-08
A1B4E6	6556	1953-01-01	1955-06-30
A1B4E6	6559	1955-07-01	1955-09-30
A1B4E6	6602	1955-10-01	1960-05-31
A1B4E6	6559	1960-06-01	1961-06-30
A1B4E6	6730	1961-07-01	1969-11-30
A1B4E6	6672	1969-12-01	2004-11-27
A1B4E6	6658	2004-11-28	2016-11-29
A1B4E6	10113	2016-11-30	2023-03-08
A1B4E7	6556	1953-01-01	1955-06-30
A1B4E7	6559	1955-07-01	1955-09-30
A1B4E7	6602	1955-10-01	1960-05-31
A1B4E7	6559	1960-06-01	1961-06-30
A1B4E7	6730	1961-07-01	1969-11-30
A1B4E7	6672	1969-12-01	2004-11-27
A1B4E7	6658	2004-11-28	2016-11-29
A1B4E7	10113	2016-11-30	2023-03-08
A1B4E8	6556	1953-01-01	1955-06-30
A1B4E8	6559	1955-07-01	1955-09-30
A1B4E8	6602	1955-10-01	1960-05-31
A1B4E8	6559	1960-06-01	1961-06-30
A1B4E8	6730	1961-07-01	1969-11-30
A1B4E8	6672	1969-12-01	2004-11-27
A1B4E8	6658	2004-11-28	2016-11-29
A1B4E8	10113	2016-11-30	2023-03-08
A1B4E9	6556	1953-01-01	1955-06-30
A1B4E9	6559	1955-07-01	1955-09-30
A1B4E9	6602	1955-10-01	1960-05-31
A1B4E9	6559	1960-06-01	1961-06-30
A1B4E9	6730	1961-07-01	1969-11-30
A1B4E9	6672	1969-12-01	2004-11-27
A1B4E9	6658	2004-11-28	2016-11-29
A1B4E9	10113	2016-11-30	2023-03-08
A1B4G1	6556	1953-01-01	1955-06-30
A1B4G1	6559	1955-07-01	1955-09-30
A1B4G1	6602	1955-10-01	1960-05-31
A1B4G1	6559	1960-06-01	1961-06-30
A1B4G1	6730	1961-07-01	1969-11-30
A1B4G1	6672	1969-12-01	2004-11-27
A1B4G1	6658	2004-11-28	2016-11-29
A1B4G1	10113	2016-11-30	2023-03-08
A1B4G2	6556	1953-01-01	1955-06-30
A1B4G2	6559	1955-07-01	1955-09-30
A1B4G2	6602	1955-10-01	1960-05-31
A1B4G2	6559	1960-06-01	1961-06-30
A1B4G2	6730	1961-07-01	1969-11-30
A1B4G2	6672	1969-12-01	2004-11-27
A1B4G2	6658	2004-11-28	2016-11-29
A1B4G2	10113	2016-11-30	2023-03-08
A1B4G3	6556	1953-01-01	1955-06-30
A1B4G3	6559	1955-07-01	1955-09-30
A1B4G3	6602	1955-10-01	1960-05-31
A1B4G3	6559	1960-06-01	1961-06-30
A1B4G3	6730	1961-07-01	1969-11-30
A1B4G3	6672	1969-12-01	2004-11-27
A1B4G3	6658	2004-11-28	2016-11-29
A1B4G3	10113	2016-11-30	2023-03-08
A1B4G4	6556	1953-01-01	1955-06-30
A1B4G4	6559	1955-07-01	1955-09-30
A1B4G4	6602	1955-10-01	1960-05-31
A1B4G4	6559	1960-06-01	1961-06-30
A1B4G4	6730	1961-07-01	1969-11-30
A1B4G4	6672	1969-12-01	1970-11-22
A1B4G4	6681	1970-11-23	1975-08-31
A1B4G4	6672	1975-09-01	2004-11-27
A1B4G4	6658	2004-11-28	2016-11-29
A1B4G4	10113	2016-11-30	2023-03-08
A1B4G5	6556	1953-01-01	1955-06-30
A1B4G5	6559	1955-07-01	1955-09-30
A1B4G5	6602	1955-10-01	1960-05-31
A1B4G5	6559	1960-06-01	1961-06-30
A1B4G5	6730	1961-07-01	1969-11-30
A1B4G5	6672	1969-12-01	2004-11-27
A1B4G5	6658	2004-11-28	2016-11-29
A1B4G5	10113	2016-11-30	2023-03-08
A1B4G6	6556	1953-01-01	1955-06-30
A1B4G6	6559	1955-07-01	1955-09-30
A1B4G6	6602	1955-10-01	1960-05-31
A1B4G6	6559	1960-06-01	1961-06-30
A1B4G6	6730	1961-07-01	1969-11-30
A1B4G6	6672	1969-12-01	2004-11-27
A1B4G6	6658	2004-11-28	2016-11-29
A1B4G6	10113	2016-11-30	2023-03-08
A1B4G7	6556	1953-01-01	1955-06-30
A1B4G7	6559	1955-07-01	1955-09-30
A1B4G7	6602	1955-10-01	1960-05-31
A1B4G7	6559	1960-06-01	1961-06-30
A1B4G7	6730	1961-07-01	1969-11-30
A1B4G7	6672	1969-12-01	1970-11-22
A1B4G7	6681	1970-11-23	1975-08-31
A1B4G7	6672	1975-09-01	2004-11-27
A1B4G7	6658	2004-11-28	2016-11-29
A1B4G7	10113	2016-11-30	2023-03-08
A1B4G8	6556	1953-01-01	1955-06-30
A1B4G8	6559	1955-07-01	1955-09-30
A1B4G8	6602	1955-10-01	1960-05-31
A1B4G8	6559	1960-06-01	1961-06-30
A1B4G8	6730	1961-07-01	1969-11-30
A1B4G8	6672	1969-12-01	2004-11-27
A1B4G8	6658	2004-11-28	2016-11-29
A1B4G8	10113	2016-11-30	2023-03-08
A1B4G9	6556	1953-01-01	1955-06-30
A1B4G9	6559	1955-07-01	1955-09-30
A1B4G9	6602	1955-10-01	1960-05-31
A1B4G9	6559	1960-06-01	1961-06-30
A1B4G9	6730	1961-07-01	1969-11-30
A1B4G9	6672	1969-12-01	2004-11-27
A1B4G9	6658	2004-11-28	2016-11-29
A1B4G9	10113	2016-11-30	2023-03-08
A1B4H1	6556	1953-01-01	1955-06-30
A1B4H1	6559	1955-07-01	1955-09-30
A1B4H1	6602	1955-10-01	1960-05-31
A1B4H1	6559	1960-06-01	1961-06-30
A1B4H1	6730	1961-07-01	1969-11-30
A1B4H1	6672	1969-12-01	2004-11-27
A1B4H1	6658	2004-11-28	2016-11-29
A1B4H1	10113	2016-11-30	2023-03-08
A1B4H2	6556	1953-01-01	1955-06-30
A1B4H2	6559	1955-07-01	1955-09-30
A1B4H2	6602	1955-10-01	1960-05-31
A1B4H2	6559	1960-06-01	1961-06-30
A1B4H2	6730	1961-07-01	1969-11-30
A1B4H2	6672	1969-12-01	2004-11-27
A1B4H2	6658	2004-11-28	2016-11-29
A1B4H2	10113	2016-11-30	2023-03-08
A1B4H3	6556	1953-01-01	1955-06-30
A1B4H3	6559	1955-07-01	1955-09-30
A1B4H3	6602	1955-10-01	1960-05-31
A1B4H3	6559	1960-06-01	1961-06-30
A1B4H3	6730	1961-07-01	1969-11-30
A1B4H3	6672	1969-12-01	2004-11-27
A1B4H3	6658	2004-11-28	2016-11-29
A1B4H3	10113	2016-11-30	2023-03-08
A1B4H4	6556	1953-01-01	1955-06-30
A1B4H4	6559	1955-07-01	1955-09-30
A1B4H4	6602	1955-10-01	1960-05-31
A1B4H4	6559	1960-06-01	1961-06-30
A1B4H4	6730	1961-07-01	1969-11-30
A1B4H4	6672	1969-12-01	2004-11-27
A1B4H4	6658	2004-11-28	2016-11-29
A1B4H4	10113	2016-11-30	2023-03-08
A1B4H5	6556	1953-01-01	1955-06-30
A1B4H5	6559	1955-07-01	1955-09-30
A1B4H5	6602	1955-10-01	1960-05-31
A1B4H5	6559	1960-06-01	1961-06-30
A1B4H5	6730	1961-07-01	1969-11-30
A1B4H5	6672	1969-12-01	1970-11-22
A1B4H5	6681	1970-11-23	1975-08-31
A1B4H5	6672	1975-09-01	2004-11-27
A1B4H5	6658	2004-11-28	2016-11-29
A1B4H5	10113	2016-11-30	2023-03-08
A1B4H6	6556	1953-01-01	1955-06-30
A1B4H6	6559	1955-07-01	1955-09-30
A1B4H6	6602	1955-10-01	1960-05-31
A1B4H6	6559	1960-06-01	1961-06-30
A1B4H6	6730	1961-07-01	1969-11-30
A1B4H6	6672	1969-12-01	1970-11-22
A1B4H6	6681	1970-11-23	1975-08-31
A1B4H6	6672	1975-09-01	2004-11-27
A1B4H6	6658	2004-11-28	2016-11-29
A1B4H6	10113	2016-11-30	2023-03-08
A1B4H7	6556	1953-01-01	1955-06-30
A1B4H7	6559	1955-07-01	1955-09-30
A1B4H7	6602	1955-10-01	1960-05-31
A1B4H7	6559	1960-06-01	1961-06-30
A1B4H7	6730	1961-07-01	1969-11-30
A1B4H7	6672	1969-12-01	1970-11-22
A1B4H7	6681	1970-11-23	1975-08-31
A1B4H7	6672	1975-09-01	2004-11-27
A1B4H7	6658	2004-11-28	2016-11-29
A1B4H7	10113	2016-11-30	2023-03-08
A1B4H8	6556	1953-01-01	1955-06-30
A1B4H8	6559	1955-07-01	1955-09-30
A1B4H8	6602	1955-10-01	1960-05-31
A1B4H8	6559	1960-06-01	1961-06-30
A1B4H8	6730	1961-07-01	1969-11-30
A1B4H8	6672	1969-12-01	1970-11-22
A1B4H8	6681	1970-11-23	1975-08-31
A1B4H8	6672	1975-09-01	2004-11-27
A1B4H8	6658	2004-11-28	2016-11-29
A1B4H8	10113	2016-11-30	2023-03-08
A1B4H9	6556	1953-01-01	1955-06-30
A1B4H9	6559	1955-07-01	1955-09-30
A1B4H9	6602	1955-10-01	1960-05-31
A1B4H9	6559	1960-06-01	1961-06-30
A1B4H9	6730	1961-07-01	1969-11-30
A1B4H9	6672	1969-12-01	2004-11-27
A1B4H9	6658	2004-11-28	2016-11-29
A1B4H9	10113	2016-11-30	2023-03-08
A1B4J1	6556	1953-01-01	1955-06-30
A1B4J1	6559	1955-07-01	1955-09-30
A1B4J1	6602	1955-10-01	1960-05-31
A1B4J1	6559	1960-06-01	1961-06-30
A1B4J1	6730	1961-07-01	1969-11-30
A1B4J1	6672	1969-12-01	2004-11-27
A1B4J1	6658	2004-11-28	2016-11-29
A1B4J1	10113	2016-11-30	2023-03-08
A1B4J2	6556	1953-01-01	1955-06-30
A1B4J2	6559	1955-07-01	1955-09-30
A1B4J2	6602	1955-10-01	1960-05-31
A1B4J2	6559	1960-06-01	1961-06-30
A1B4J2	6730	1961-07-01	1969-11-30
A1B4J2	6672	1969-12-01	1970-11-22
A1B4J2	6681	1970-11-23	1975-08-31
A1B4J2	6672	1975-09-01	2004-11-27
A1B4J2	6658	2004-11-28	2016-11-29
A1B4J2	10113	2016-11-30	2023-03-08
A1B4J3	6556	1953-01-01	1955-06-30
A1B4J3	6559	1955-07-01	1955-09-30
A1B4J3	6602	1955-10-01	1960-05-31
A1B4J3	6559	1960-06-01	1961-06-30
A1B4J3	6730	1961-07-01	1969-11-30
A1B4J3	6672	1969-12-01	1970-11-22
A1B4J3	6681	1970-11-23	1975-08-31
A1B4J3	6672	1975-09-01	2004-11-27
A1B4J3	6658	2004-11-28	2016-11-29
A1B4J3	10113	2016-11-30	2023-03-08
A1B4J4	6556	1953-01-01	1955-06-30
A1B4J4	6559	1955-07-01	1955-09-30
A1B4J4	6602	1955-10-01	1960-05-31
A1B4J4	6559	1960-06-01	1961-06-30
A1B4J4	6730	1961-07-01	1969-11-30
A1B4J4	6672	1969-12-01	2004-11-27
A1B4J4	6658	2004-11-28	2016-11-29
A1B4J4	10113	2016-11-30	2023-03-08
A1B4J5	6556	1953-01-01	1955-06-30
A1B4J5	6559	1955-07-01	1955-09-30
A1B4J5	6602	1955-10-01	1960-05-31
A1B4J5	6559	1960-06-01	1961-06-30
A1B4J5	6730	1961-07-01	1969-11-30
